Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","1991","1991","1000 US$","2668","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","1992","1992","1000 US$","6570","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","1993","1993","1000 US$","824","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","1994","1994","1000 US$","787","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","1995","1995","1000 US$","2265","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","1996","1996","1000 US$","2559","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","1997","1997","1000 US$","1684","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","1998","1998","1000 US$","955","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","1999","1999","1000 US$","3343","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2000","2000","1000 US$","2007","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2001","2001","1000 US$","3309","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2002","2002","1000 US$","1313","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2003","2003","1000 US$","4827","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2004","2004","1000 US$","2689","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2005","2005","1000 US$","1636","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2006","2006","1000 US$","1570","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2007","2007","1000 US$","5282","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2008","2008","1000 US$","2564","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2009","2009","1000 US$","1972","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2010","2010","1000 US$","6530","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2011","2011","1000 US$","4882","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2012","2012","1000 US$","4882","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2013","2013","1000 US$","11023","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2014","2014","1000 US$","11693","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2015","2015","1000 US$","22050","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2016","2016","1000 US$","16352","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2017","2017","1000 US$","19571","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2018","2018","1000 US$","11882","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2019","2019","1000 US$","17167","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","515","Apples","2020","2020","1000 US$","7072","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5910","Export Quantity","515","Apples","1988","1988","tonnes","14","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5910","Export Quantity","515","Apples","1994","1994","tonnes","74","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5910","Export Quantity","515","Apples","1995","1995","tonnes","192","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5910","Export Quantity","515","Apples","1996","1996","tonnes","3477","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5910","Export Quantity","515","Apples","1998","1998","tonnes","491","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5910","Export Quantity","515","Apples","1999","1999","tonnes","140","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5910","Export Quantity","515","Apples","2000","2000","tonnes","261","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5910","Export Quantity","515","Apples","2001","2001","tonnes","107","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5910","Export Quantity","515","Apples","2010","2010","tonnes","17","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5910","Export Quantity","515","Apples","2013","2013","tonnes","59","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5910","Export Quantity","515","Apples","2016","2016","tonnes","43","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5910","Export Quantity","515","Apples","2020","2020","tonnes","19","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5922","Export Value","515","Apples","1988","1988","1000 US$","12","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5922","Export Value","515","Apples","1994","1994","1000 US$","30","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5922","Export Value","515","Apples","1995","1995","1000 US$","111","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5922","Export Value","515","Apples","1996","1996","1000 US$","1768","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5922","Export Value","515","Apples","1998","1998","1000 US$","208","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5922","Export Value","515","Apples","1999","1999","1000 US$","79","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5922","Export Value","515","Apples","2000","2000","1000 US$","101","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5922","Export Value","515","Apples","2001","2001","1000 US$","41","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5922","Export Value","515","Apples","2010","2010","1000 US$","14","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5922","Export Value","515","Apples","2013","2013","1000 US$","43","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5922","Export Value","515","Apples","2016","2016","1000 US$","53","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5922","Export Value","515","Apples","2020","2020","1000 US$","15","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5610","Import Quantity","507","Grapefruit (inc. pomelos)","1987","1987","tonnes","95","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5610","Import Quantity","507","Grapefruit (inc. pomelos)","1990","1990","tonnes","14","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5610","Import Quantity","507","Grapefruit (inc. pomelos)","2000","2000","tonnes","59","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5610","Import Quantity","507","Grapefruit (inc. pomelos)","2001","2001","tonnes","1259","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5610","Import Quantity","507","Grapefruit (inc. pomelos)","2002","2002","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","507","Grapefruit (inc. pomelos)","1987","1987","1000 US$","73","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","507","Grapefruit (inc. pomelos)","1990","1990","1000 US$","17","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","507","Grapefruit (inc. pomelos)","2000","2000","1000 US$","39","","Official data"
"TM","Detailed trade matrix","231","United States of America","9","Argentina","5622","Import Value","507","Grapefruit (inc. pomelos)","2001","2001","1000 US$","1203","","Official data"
